time_s,p_fault,fault_bin
6.1993,0.205010,0
6.2189,0.201473,0
6.2198,0.192744,0
6.2292,0.190784,0
6.2392,0.184752,0
6.2492,0.178863,0
6.2591,0.177124,0
6.2692,0.173393,0
6.2793,0.177377,0
6.2893,0.180172,0
6.2993,0.180348,0
6.3184,0.181187,0
6.3190,0.196379,0
6.3292,0.198886,0
6.3392,0.211590,0
6.3492,0.218427,0
6.3592,0.233898,0
6.3691,0.254148,0
6.3792,0.257422,0
6.3891,0.284186,0
6.3992,0.300384,0
6.4160,0.322721,0
6.4192,0.344485,0
6.4291,0.385046,0
6.4392,0.423769,0
6.4492,0.447742,0
6.4592,0.461241,0
6.4692,0.480014,0
6.4792,0.503182,1
6.4892,0.525003,1
6.4992,0.569384,1
6.5161,0.588676,1
6.5193,0.621218,1
6.5292,0.643465,1
6.5393,0.660456,1
6.5493,0.674896,1
6.5593,0.671925,1
6.5693,0.683120,1
6.5792,0.684090,1
6.5893,0.687123,1
6.5992,0.695589,1
6.6187,0.690785,1
6.6196,0.698227,1
6.6292,0.689630,1
6.6393,0.683376,1
6.6493,0.677520,1
6.6593,0.663895,1
6.6693,0.661014,1
6.6794,0.647476,1
6.6893,0.638448,1
6.6994,0.633257,1
6.7187,0.618563,1
6.7193,0.613300,1
6.7292,0.596843,1
6.7392,0.581031,1
6.7492,0.568008,1
6.7592,0.549724,1
6.7692,0.531940,1
6.7792,0.511407,1
6.7892,0.488514,0
6.7994,0.463606,0
6.8190,0.440749,0
6.8199,0.416734,0
6.8292,0.397153,0
6.8393,0.374695,0
6.8492,0.352427,0
6.8593,0.333011,0
6.8693,0.315863,0
6.8793,0.300650,0
6.8892,0.284020,0
6.8994,0.268229,0
6.9190,0.252652,0
6.9195,0.241640,0
6.9291,0.227096,0
6.9392,0.218622,0
6.9492,0.214677,0
6.9592,0.201635,0
6.9693,0.192607,0
6.9792,0.179512,0
6.9892,0.170230,0
6.9992,0.161316,0
7.0165,0.151228,0
7.0193,0.152226,0
7.0293,0.144712,0
7.0394,0.144907,0
7.0493,0.139034,0
7.0593,0.128892,0
7.0693,0.124703,0
7.0793,0.116192,0
7.0893,0.114921,0
7.0993,0.109086,0
7.1185,0.102746,0
7.1191,0.104128,0
7.1293,0.097583,0
7.1392,0.096553,0
7.1493,0.090632,0
7.1593,0.085673,0
7.1693,0.084110,0
7.1793,0.079653,0
7.1892,0.080705,0
7.1993,0.075381,0
7.2183,0.072415,0
7.2191,0.072135,0
7.2293,0.069242,0
