time_s,p_fault,fault_bin
12.6480,0.376553,0
12.6580,0.375291,0
12.6680,0.374832,0
12.6780,0.371428,0
12.6880,0.367830,0
12.6980,0.360291,0
12.7080,0.364252,0
12.7180,0.349172,0
12.7280,0.348057,0
12.7380,0.330181,0
12.7480,0.341341,0
12.7580,0.351556,0
12.7680,0.361469,0
12.7780,0.363208,0
12.7880,0.365586,0
12.7980,0.363972,0
12.8080,0.378345,0
12.8180,0.391222,0
12.8280,0.393869,0
12.8380,0.412561,0
12.8480,0.419228,0
12.8580,0.414258,0
12.8680,0.400788,0
12.8780,0.390652,0
12.8880,0.370081,0
12.8980,0.363818,0
12.9080,0.352671,0
12.9180,0.348495,0
12.9280,0.342109,0
12.9380,0.376233,0
12.9480,0.402895,0
12.9580,0.420416,0
12.9680,0.458908,0
12.9780,0.483837,0
12.9880,0.478404,0
12.9980,0.472052,0
13.0080,0.465036,0
13.0180,0.457562,0
13.0280,0.453293,0
13.0380,0.448752,0
13.0480,0.440992,0
13.0580,0.439072,0
13.0680,0.447625,0
13.0780,0.449833,0
13.0880,0.462263,0
13.0980,0.468661,0
13.1080,0.472667,0
13.1180,0.483484,0
13.1280,0.486577,0
13.1380,0.481453,0
13.1480,0.467657,0
13.1580,0.459674,0
13.1680,0.447177,0
13.1780,0.426079,0
13.1880,0.411527,0
13.1980,0.396415,0
13.2080,0.376976,0
13.2180,0.357588,0
13.2280,0.341730,0
13.2380,0.330309,0
13.2480,0.328378,0
13.2580,0.328008,0
13.2680,0.328995,0
13.2780,0.327391,0
13.2880,0.338025,0
13.2980,0.334713,0
13.3080,0.330923,0
13.3180,0.325129,0
13.3280,0.320414,0
13.3380,0.310280,0
13.3480,0.296306,0
13.3580,0.277593,0
13.3680,0.260652,0
13.3780,0.249490,0
13.3880,0.234143,0
13.3980,0.219502,0
13.4080,0.206253,0
13.4180,0.196605,0
13.4280,0.194821,0
13.4380,0.200298,0
13.4480,0.209357,0
13.4580,0.209098,0
13.4680,0.226454,0
13.4780,0.239446,0
13.4880,0.255370,0
13.4980,0.268591,0
13.5080,0.286439,0
13.5180,0.298441,0
13.5280,0.310049,0
13.5380,0.292754,0
13.5480,0.284393,0
13.5580,0.272277,0
13.5680,0.267246,0
13.5780,0.249145,0
13.5880,0.236316,0
13.5980,0.221114,0
13.6080,0.230634,0
13.6180,0.246530,0
13.6280,0.261565,0
13.6380,0.266587,0
13.6480,0.270450,0
13.6580,0.258578,0
13.6680,0.244286,0
13.6780,0.239643,0
13.6880,0.234844,0
13.6980,0.224125,0
13.7080,0.211962,0
13.7180,0.201812,0
13.7280,0.189478,0
13.7380,0.180782,0
13.7480,0.170770,0
13.7580,0.174454,0
13.7680,0.161738,0
13.7780,0.157532,0
13.7880,0.164308,0
13.7980,0.156563,0
13.8080,0.152371,0
13.8180,0.146012,0
13.8280,0.141502,0
13.8380,0.139898,0
13.8480,0.138200,0
13.8580,0.132872,0
13.8680,0.133562,0
13.8780,0.125514,0
13.8880,0.116662,0
13.8980,0.110064,0
13.9080,0.104239,0
13.9180,0.096964,0
13.9280,0.090183,0
13.9380,0.086037,0
13.9480,0.081046,0
13.9580,0.078309,0
13.9680,0.085880,0
13.9780,0.084412,0
13.9880,0.081800,0
13.9980,0.085307,0
14.0080,0.102197,0
14.0180,0.113382,0
14.0280,0.119380,0
14.0380,0.118652,0
14.0480,0.121569,0
14.0580,0.124770,0
14.0680,0.121751,0
14.0780,0.119465,0
14.0880,0.121068,0
14.0980,0.117891,0
14.1080,0.124192,0
14.1180,0.128907,0
14.1280,0.129887,0
14.1380,0.134254,0
14.1480,0.146937,0
14.1580,0.150765,0
14.1680,0.168824,0
14.1780,0.187578,0
14.1880,0.209753,0
14.1980,0.214528,0
14.2080,0.226504,0
14.2180,0.224994,0
14.2280,0.223590,0
14.2380,0.236300,0
14.2480,0.229155,0
14.2580,0.220667,0
14.2680,0.210544,0
14.2780,0.195503,0
14.2880,0.183286,0
14.2980,0.172389,0
14.3080,0.166770,0
14.3180,0.163365,0
14.3280,0.156410,0
14.3380,0.148680,0
14.3480,0.145975,0
14.3580,0.148047,0
14.3680,0.148945,0
14.3780,0.150298,0
14.3880,0.150517,0
14.3980,0.152773,0
14.4080,0.175962,0
14.4180,0.203648,0
14.4280,0.225687,0
14.4380,0.238401,0
14.4480,0.267312,0
14.4580,0.290754,0
14.4680,0.304422,0
14.4780,0.320792,0
14.4880,0.327600,0
14.4980,0.320525,0
14.5080,0.316912,0
14.5180,0.311917,0
14.5280,0.299373,0
14.5380,0.285794,0
14.5480,0.271831,0
14.5580,0.258989,0
14.5680,0.250697,0
14.5780,0.245703,0
14.5880,0.238426,0
14.5980,0.233894,0
14.6080,0.247990,0
14.6180,0.246473,0
14.6280,0.236863,0
14.6380,0.237790,0
14.6480,0.226773,0
14.6580,0.216209,0
14.6680,0.201721,0
14.6780,0.191244,0
14.6880,0.179259,0
14.6980,0.181109,0
14.7080,0.183953,0
14.7180,0.172212,0
14.7280,0.162714,0
