elapsed_s,prediction,confidence,p_deformed,p_deformed_ema
67.337,1,0.8030,0.6754,0.8030
67.437,1,0.7299,0.5106,0.7299
67.537,1,0.6723,0.4993,0.6723
67.636,1,0.6330,0.5154,0.6330
67.737,1,0.6082,0.5339,0.6082
67.836,1,0.5959,0.5589,0.5959
67.936,1,0.5907,0.5751,0.5907
68.037,1,0.5981,0.6201,0.5981
68.138,1,0.6328,0.7371,0.6328
68.237,1,0.6473,0.6907,0.6473
68.337,1,0.6652,0.7190,0.6652
68.437,1,0.6757,0.7071,0.6757
68.537,1,0.7026,0.7833,0.7026
68.637,1,0.7121,0.7406,0.7121
68.737,1,0.6969,0.6516,0.6969
68.836,1,0.6518,0.5165,0.6518
68.937,1,0.6036,0.4587,0.6036
69.037,1,0.5563,0.4144,0.5563
69.137,0,0.4827,0.4005,0.5173
69.237,0,0.4897,0.4892,0.5103
69.337,0,0.4755,0.5673,0.5245
69.437,0,0.4795,0.5084,0.5205
69.536,0,0.4877,0.4877,0.5123
69.636,0,0.5114,0.4174,0.4886
69.735,0,0.5400,0.3743,0.4600
69.837,0,0.5496,0.4218,0.4504
69.937,0,0.5611,0.4042,0.4389
70.037,0,0.5609,0.4397,0.4391
70.137,0,0.5397,0.5241,0.4603
70.237,0,0.4901,0.6587,0.5099
70.336,1,0.5858,0.8135,0.5858
70.437,1,0.6334,0.7762,0.6334
70.537,1,0.6546,0.7180,0.6546
70.637,1,0.6270,0.5443,0.6270
70.737,1,0.5728,0.4102,0.5728
70.837,0,0.5002,0.2807,0.4998
70.937,0,0.5751,0.2001,0.4249
71.036,0,0.6649,0.0659,0.3351
71.137,0,0.7486,0.0000,0.2514
71.238,0,0.8115,0.0000,0.1885
71.337,0,0.8586,0.0000,0.1414
71.437,0,0.8940,0.0000,0.1060
71.566,0,0.8774,0.1722,0.1226
71.637,0,0.8314,0.3065,0.1686
71.737,0,0.7711,0.4098,0.2289
71.837,0,0.6871,0.5648,0.3129
71.937,0,0.6488,0.4661,0.3512
72.036,0,0.6261,0.4420,0.3739
72.137,0,0.6089,0.4428,0.3911
72.237,0,0.5961,0.4422,0.4039
72.337,0,0.5810,0.4644,0.4190
72.437,0,0.5612,0.4982,0.4388
72.537,0,0.5491,0.4869,0.4509
72.638,0,0.5437,0.4727,0.4563
72.737,0,0.5612,0.3865,0.4388
72.837,0,0.5775,0.3733,0.4225
72.937,0,0.5970,0.3447,0.4030
73.037,0,0.6069,0.3634,0.3931
73.138,0,0.5985,0.4266,0.4015
73.237,0,0.5900,0.4354,0.4100
73.337,0,0.5892,0.4132,0.4108
73.437,0,0.5882,0.4148,0.4118
73.537,0,0.5862,0.4198,0.4138
73.637,0,0.5793,0.4415,0.4207
73.737,0,0.5807,0.4151,0.4193
73.837,0,0.5804,0.4207,0.4196
73.937,0,0.5776,0.4308,0.4224
74.037,0,0.5748,0.4336,0.4252
74.137,0,0.5733,0.4312,0.4267
74.237,0,0.5679,0.4484,0.4321
74.337,0,0.5647,0.4450,0.4353
74.437,0,0.5650,0.4341,0.4350
74.537,0,0.5716,0.4085,0.4284
74.637,0,0.5744,0.4172,0.4256
74.737,0,0.5773,0.4139,0.4227
74.837,0,0.5825,0.4020,0.4175
74.968,0,0.5804,0.4260,0.4196
75.030,0,0.5798,0.4220,0.4202
75.137,0,0.5778,0.4280,0.4222
75.237,0,0.5772,0.4247,0.4228
75.337,0,0.5768,0.4244,0.4232
75.437,0,0.5816,0.4040,0.4184
75.537,0,0.5821,0.4165,0.4179
75.636,0,0.5767,0.4393,0.4233
75.735,0,0.5744,0.4327,0.4256
75.836,0,0.5706,0.4406,0.4294
75.936,0,0.5688,0.4367,0.4312
76.036,0,0.5662,0.4414,0.4338
76.137,0,0.5658,0.4355,0.4342
76.230,0,0.5647,0.4386,0.4353
76.329,0,0.5655,0.4322,0.4345
76.436,0,0.5708,0.4134,0.4292
76.536,0,0.5700,0.4325,0.4300
76.636,0,0.5706,0.4275,0.4294
76.736,0,0.5722,0.4229,0.4278
